0.000000 0.000000 1.000000 0.000000
0.000000 0.007812 1.000000 0.000000
0.000000 0.015625 1.000000 0.000000
0.000000 0.023438 1.000000 0.000000
0.000000 0.031250 1.000000 0.000000
0.000000 0.039062 1.000000 0.000000
0.000000 0.046875 1.000000 0.000000
0.000000 0.054688 1.000000 0.000000
0.000000 0.062500 1.000000 0.000000
0.000000 0.070312 1.000000 0.000000
0.000000 0.078125 1.000000 0.000000
0.000000 0.085938 1.000000 0.000000
0.000000 0.093750 1.000000 0.000000
0.000000 0.101562 1.000000 0.000000
0.000000 0.109375 1.000000 0.000000
0.000000 0.117188 1.000000 0.000000
0.000000 0.125000 1.000000 0.000000
0.000000 0.132812 1.000000 0.000000
0.000000 0.140625 1.000000 0.000000
0.000000 0.148438 1.000000 0.000000
0.000000 0.156250 1.000000 0.000000
0.000000 0.164062 1.000000 0.000000
0.000000 0.171875 1.000000 0.000000
0.000000 0.179688 1.000000 0.000000
0.000000 0.187500 1.000000 0.000000
0.000000 0.195312 1.000000 0.000000
0.000000 0.203125 1.000000 0.000000
0.000000 0.210938 1.000000 0.000000
0.000000 0.218750 1.000000 0.000000
0.000000 0.226562 1.000000 0.000000
0.000000 0.234375 1.000000 0.000000
0.000000 0.242188 1.000000 0.000000
0.000000 0.250000 1.000000 0.000000
0.000000 0.257812 1.000000 0.000000
0.000000 0.265625 1.000000 0.000000
0.000000 0.273438 1.000000 0.000000
0.000000 0.281250 1.000000 0.000000
0.000000 0.289062 1.000000 0.000000
0.000000 0.296875 1.000000 0.000000
0.000000 0.304688 1.000000 0.000000
0.000000 0.312500 1.000000 0.000000
0.000000 0.320312 1.000000 0.000000
0.000000 0.328125 1.000000 0.000000
0.000000 0.335938 1.000000 0.000000
0.000000 0.343750 1.000000 0.000000
0.000000 0.351562 1.000000 0.000000
0.000000 0.359375 1.000000 0.000000
0.000000 0.367188 1.000000 0.000000
0.000000 0.375000 1.000000 0.000000
0.000000 0.382812 1.000000 0.000000
0.000000 0.390625 1.000000 0.000000
0.000000 0.398438 1.000000 0.000000
0.000000 0.406250 1.000000 0.000000
0.000000 0.414062 1.000000 0.000000
0.000000 0.421875 1.000000 0.000000
0.000000 0.429688 1.000000 0.000000
0.000000 0.437500 1.000000 0.000000
0.000000 0.445312 1.000000 0.000000
0.000000 0.453125 1.000000 0.000000
0.000000 0.460938 1.000000 0.000000
0.000000 0.468750 1.000000 0.000000
0.000000 0.476562 1.000000 0.000000
0.000000 0.484375 1.000000 0.000000
0.000000 0.492188 1.000000 0.000000
0.000000 0.500000 1.000000 0.000000
0.007812 0.000000 1.000000 0.007751
0.007812 0.007812 1.000000 0.007749
0.007812 0.015625 1.000000 0.007742
0.007812 0.023438 1.000000 0.007730
0.007812 0.031250 1.000000 0.007714
0.007812 0.039062 1.000000 0.007693
0.007812 0.046875 1.000000 0.007668
0.007812 0.054688 1.000000 0.007637
0.007812 0.062500 1.000000 0.007603
0.007812 0.070312 1.000000 0.007563
0.007812 0.078125 1.000000 0.007519
0.007812 0.085938 1.000000 0.007471
0.007812 0.093750 1.000000 0.007418
0.007812 0.101562 1.000000 0.007360
0.007812 0.109375 1.000000 0.007298
0.007812 0.117188 1.000000 0.007232
0.007812 0.125000 1.000000 0.007161
0.007812 0.132812 1.000000 0.007086
0.007812 0.140625 1.000000 0.007007
0.007812 0.148438 1.000000 0.006924
0.007812 0.156250 1.000000 0.006836
0.007812 0.164062 1.000000 0.006744
0.007812 0.171875 1.000000 0.006649
0.007812 0.179688 1.000000 0.006549
0.007812 0.187500 1.000000 0.006445
0.007812 0.195312 1.000000 0.006337
0.007812 0.203125 1.000000 0.006226
0.007812 0.210938 1.000000 0.006111
0.007812 0.218750 1.000000 0.005992
0.007812 0.226562 1.000000 0.005869
0.007812 0.234375 1.000000 0.005743
0.007812 0.242188 1.000000 0.005614
0.007812 0.250000 1.000000 0.005481
0.007812 0.257812 1.000000 0.005345
0.007812 0.265625 1.000000 0.005206
0.007812 0.273438 1.000000 0.005063
0.007812 0.281250 1.000000 0.004917
0.007812 0.289062 1.000000 0.004769
0.007812 0.296875 1.000000 0.004618
0.007812 0.304688 1.000000 0.004463
0.007812 0.312500 1.000000 0.004306
0.007812 0.320312 1.000000 0.004147
0.007812 0.328125 1.000000 0.003985
0.007812 0.335938 1.000000 0.003821
0.007812 0.343750 1.000000 0.003654
0.007812 0.351562 1.000000 0.003485
0.007812 0.359375 1.000000 0.003314
0.007812 0.367188 1.000000 0.003141
0.007812 0.375000 1.000000 0.002966
0.007812 0.382812 1.000000 0.002790
0.007812 0.390625 1.000000 0.002611
0.007812 0.398438 1.000000 0.002431
0.007812 0.406250 1.000000 0.002250
0.007812 0.414062 1.000000 0.002067
0.007812 0.421875 1.000000 0.001883
0.007812 0.429688 1.000000 0.001698
0.007812 0.437500 1.000000 0.001512
0.007812 0.445312 1.000000 0.001325
0.007812 0.453125 1.000000 0.001137
0.007812 0.460938 1.000000 0.000949
0.007812 0.468750 1.000000 0.000760
0.007812 0.476562 1.000000 0.000570
0.007812 0.484375 1.000000 0.000380
0.007812 0.492188 1.000000 0.000190
0.007812 0.500000 1.000000 0.000000
0.015625 0.000000 1.000000 0.015381
0.015625 0.007812 1.000000 0.015376
0.015625 0.015625 1.000000 0.015362
0.015625 0.023438 1.000000 0.015339
0.015625 0.031250 1.000000 0.015307
0.015625 0.039062 1.000000 0.015265
0.015625 0.046875 1.000000 0.015214
0.015625 0.054688 1.000000 0.015154
0.015625 0.062500 1.000000 0.015085
0.015625 0.070312 1.000000 0.015007
0.015625 0.078125 1.000000 0.014920
0.015625 0.085938 1.000000 0.014824
0.015625 0.093750 1.000000 0.014719
0.015625 0.101562 1.000000 0.014605
0.015625 0.109375 1.000000 0.014482
0.015625 0.117188 1.000000 0.014350
0.015625 0.125000 1.000000 0.014210
0.015625 0.132812 1.000000 0.014061
0.015625 0.140625 1.000000 0.013904
0.015625 0.148438 1.000000 0.013739
0.015625 0.156250 1.000000 0.013565
0.015625 0.164062 1.000000 0.013383
0.015625 0.171875 1.000000 0.013193
0.015625 0.179688 1.000000 0.012995
0.015625 0.187500 1.000000 0.012789
0.015625 0.195312 1.000000 0.012575
0.015625 0.203125 1.000000 0.012354
0.015625 0.210938 1.000000 0.012125
0.015625 0.218750 1.000000 0.011890
0.015625 0.226562 1.000000 0.011647
0.015625 0.234375 1.000000 0.011396
0.015625 0.242188 1.000000 0.011140
0.015625 0.250000 1.000000 0.010876
0.015625 0.257812 1.000000 0.010606
0.015625 0.265625 1.000000 0.010329
0.015625 0.273438 1.000000 0.010046
0.015625 0.281250 1.000000 0.009758
0.015625 0.289062 1.000000 0.009463
0.015625 0.296875 1.000000 0.009162
0.015625 0.304688 1.000000 0.008856
0.015625 0.312500 1.000000 0.008545
0.015625 0.320312 1.000000 0.008229
0.015625 0.328125 1.000000 0.007907
0.015625 0.335938 1.000000 0.007581
0.015625 0.343750 1.000000 0.007250
0.015625 0.351562 1.000000 0.006915
0.015625 0.359375 1.000000 0.006576
0.015625 0.367188 1.000000 0.006233
0.015625 0.375000 1.000000 0.005886
0.015625 0.382812 1.000000 0.005535
0.015625 0.390625 1.000000 0.005182
0.015625 0.398438 1.000000 0.004825
0.015625 0.406250 1.000000 0.004465
0.015625 0.414062 1.000000 0.004102
0.015625 0.421875 1.000000 0.003737
0.015625 0.429688 1.000000 0.003370
0.015625 0.437500 1.000000 0.003001
0.015625 0.445312 1.000000 0.002630
0.015625 0.453125 1.000000 0.002257
0.015625 0.460938 1.000000 0.001883
0.015625 0.468750 1.000000 0.001508
0.015625 0.476562 1.000000 0.001131
0.015625 0.484375 1.000000 0.000755
0.015625 0.492188 1.000000 0.000377
0.015625 0.500000 1.000000 0.000000
0.023438 0.000000 1.000000 0.022888
0.023438 0.007812 1.000000 0.022881
0.023438 0.015625 1.000000 0.022861
0.023438 0.023438 1.000000 0.022826
0.023438 0.031250 1.000000 0.022778
0.023438 0.039062 1.000000 0.022716
0.023438 0.046875 1.000000 0.022640
0.023438 0.054688 1.000000 0.022551
0.023438 0.062500 1.000000 0.022448
0.023438 0.070312 1.000000 0.022332
0.023438 0.078125 1.000000 0.022202
0.023438 0.085938 1.000000 0.022059
0.023438 0.093750 1.000000 0.021903
0.023438 0.101562 1.000000 0.021733
0.023438 0.109375 1.000000 0.021550
0.023438 0.117188 1.000000 0.021355
0.023438 0.125000 1.000000 0.021146
0.023438 0.132812 1.000000 0.020925
0.023438 0.140625 1.000000 0.020691
0.023438 0.148438 1.000000 0.020444
0.023438 0.156250 1.000000 0.020186
0.023438 0.164062 1.000000 0.019915
0.023438 0.171875 1.000000 0.019632
0.023438 0.179688 1.000000 0.019337
0.023438 0.187500 1.000000 0.019031
0.023438 0.195312 1.000000 0.018713
0.023438 0.203125 1.000000 0.018384
0.023438 0.210938 1.000000 0.018044
0.023438 0.218750 1.000000 0.017693
0.023438 0.226562 1.000000 0.017331
0.023438 0.234375 1.000000 0.016959
0.023438 0.242188 1.000000 0.016577
0.023438 0.250000 1.000000 0.016184
0.023438 0.257812 1.000000 0.015782
0.023438 0.265625 1.000000 0.015371
0.023438 0.273438 1.000000 0.014950
0.023438 0.281250 1.000000 0.014520
0.023438 0.289062 1.000000 0.014082
0.023438 0.296875 1.000000 0.013634
0.023438 0.304688 1.000000 0.013179
0.023438 0.312500 1.000000 0.012716
0.023438 0.320312 1.000000 0.012245
0.023438 0.328125 1.000000 0.011767
0.023438 0.335938 1.000000 0.011282
0.023438 0.343750 1.000000 0.010789
0.023438 0.351562 1.000000 0.010291
0.023438 0.359375 1.000000 0.009786
0.023438 0.367188 1.000000 0.009275
0.023438 0.375000 1.000000 0.008759
0.023438 0.382812 1.000000 0.008237
0.023438 0.390625 1.000000 0.007711
0.023438 0.398438 1.000000 0.007180
0.023438 0.406250 1.000000 0.006644
0.023438 0.414062 1.000000 0.006105
0.023438 0.421875 1.000000 0.005561
0.023438 0.429688 1.000000 0.005015
0.023438 0.437500 1.000000 0.004465
0.023438 0.445312 1.000000 0.003913
0.023438 0.453125 1.000000 0.003358
0.023438 0.460938 1.000000 0.002802
0.023438 0.468750 1.000000 0.002243
0.023438 0.476562 1.000000 0.001684
0.023438 0.484375 1.000000 0.001123
0.023438 0.492188 1.000000 0.000562
0.023438 0.500000 1.000000 0.000000
0.031250 0.000000 1.000000 0.030273
0.031250 0.007812 1.000000 0.030264
0.031250 0.015625 1.000000 0.030237
0.031250 0.023438 1.000000 0.030191
0.031250 0.031250 1.000000 0.030128
0.031250 0.039062 1.000000 0.030046
0.031250 0.046875 1.000000 0.029946
0.031250 0.054688 1.000000 0.029828
0.031250 0.062500 1.000000 0.029692
0.031250 0.070312 1.000000 0.029538
0.031250 0.078125 1.000000 0.029366
0.031250 0.085938 1.000000 0.029177
0.031250 0.093750 1.000000 0.028970
0.031250 0.101562 1.000000 0.028745
0.031250 0.109375 1.000000 0.028504
0.031250 0.117188 1.000000 0.028245
0.031250 0.125000 1.000000 0.027969
0.031250 0.132812 1.000000 0.027676
0.031250 0.140625 1.000000 0.027367
0.031250 0.148438 1.000000 0.027041
0.031250 0.156250 1.000000 0.026699
0.031250 0.164062 1.000000 0.026341
0.031250 0.171875 1.000000 0.025966
0.031250 0.179688 1.000000 0.025577
0.031250 0.187500 1.000000 0.025171
0.031250 0.195312 1.000000 0.024751
0.031250 0.203125 1.000000 0.024316
0.031250 0.210938 1.000000 0.023866
0.031250 0.218750 1.000000 0.023402
0.031250 0.226562 1.000000 0.022923
0.031250 0.234375 1.000000 0.022431
0.031250 0.242188 1.000000 0.021925
0.031250 0.250000 1.000000 0.021407
0.031250 0.257812 1.000000 0.020875
0.031250 0.265625 1.000000 0.020330
0.031250 0.273438 1.000000 0.019774
0.031250 0.281250 1.000000 0.019205
0.031250 0.289062 1.000000 0.018625
0.031250 0.296875 1.000000 0.018034
0.031250 0.304688 1.000000 0.017432
0.031250 0.312500 1.000000 0.016819
0.031250 0.320312 1.000000 0.016196
0.031250 0.328125 1.000000 0.015564
0.031250 0.335938 1.000000 0.014922
0.031250 0.343750 1.000000 0.014271
0.031250 0.351562 1.000000 0.013611
0.031250 0.359375 1.000000 0.012944
0.031250 0.367188 1.000000 0.012268
0.031250 0.375000 1.000000 0.011585
0.031250 0.382812 1.000000 0.010895
0.031250 0.390625 1.000000 0.010199
0.031250 0.398438 1.000000 0.009496
0.031250 0.406250 1.000000 0.008788
0.031250 0.414062 1.000000 0.008074
0.031250 0.421875 1.000000 0.007356
0.031250 0.429688 1.000000 0.006633
0.031250 0.437500 1.000000 0.005906
0.031250 0.445312 1.000000 0.005176
0.031250 0.453125 1.000000 0.004442
0.031250 0.460938 1.000000 0.003706
0.031250 0.468750 1.000000 0.002967
0.031250 0.476562 1.000000 0.002227
0.031250 0.484375 1.000000 0.001485
0.031250 0.492188 1.000000 0.000743
0.031250 0.500000 1.000000 0.000000
0.039062 0.000000 1.000000 0.037537
0.039062 0.007812 1.000000 0.037525
0.039062 0.015625 1.000000 0.037491
0.039062 0.023438 1.000000 0.037435
0.039062 0.031250 1.000000 0.037356
0.039062 0.039062 1.000000 0.037254
0.039062 0.046875 1.000000 0.037130
0.039062 0.054688 1.000000 0.036984
0.039062 0.062500 1.000000 0.036815
0.039062 0.070312 1.000000 0.036625
0.039062 0.078125 1.000000 0.036412
0.039062 0.085938 1.000000 0.036177
0.039062 0.093750 1.000000 0.035920
0.039062 0.101562 1.000000 0.035642
0.039062 0.109375 1.000000 0.035342
0.039062 0.117188 1.000000 0.035021
0.039062 0.125000 1.000000 0.034679
0.039062 0.132812 1.000000 0.034316
0.039062 0.140625 1.000000 0.033933
0.039062 0.148438 1.000000 0.033529
0.039062 0.156250 1.000000 0.033104
0.039062 0.164062 1.000000 0.032660
0.039062 0.171875 1.000000 0.032196
0.039062 0.179688 1.000000 0.031713
0.039062 0.187500 1.000000 0.031211
0.039062 0.195312 1.000000 0.030689
0.039062 0.203125 1.000000 0.030150
0.039062 0.210938 1.000000 0.029592
0.039062 0.218750 1.000000 0.029016
0.039062 0.226562 1.000000 0.028423
0.039062 0.234375 1.000000 0.027813
0.039062 0.242188 1.000000 0.027186
0.039062 0.250000 1.000000 0.026542
0.039062 0.257812 1.000000 0.025883
0.039062 0.265625 1.000000 0.025208
0.039062 0.273438 1.000000 0.024518
0.039062 0.281250 1.000000 0.023813
0.039062 0.289062 1.000000 0.023094
0.039062 0.296875 1.000000 0.022361
0.039062 0.304688 1.000000 0.021614
0.039062 0.312500 1.000000 0.020854
0.039062 0.320312 1.000000 0.020082
0.039062 0.328125 1.000000 0.019298
0.039062 0.335938 1.000000 0.018502
0.039062 0.343750 1.000000 0.017695
0.039062 0.351562 1.000000 0.016877
0.039062 0.359375 1.000000 0.016049
0.039062 0.367188 1.000000 0.015211
0.039062 0.375000 1.000000 0.014365
0.039062 0.382812 1.000000 0.013509
0.039062 0.390625 1.000000 0.012646
0.039062 0.398438 1.000000 0.011775
0.039062 0.406250 1.000000 0.010896
0.039062 0.414062 1.000000 0.010011
0.039062 0.421875 1.000000 0.009121
0.039062 0.429688 1.000000 0.008224
0.039062 0.437500 1.000000 0.007323
0.039062 0.445312 1.000000 0.006417
0.039062 0.453125 1.000000 0.005508
0.039062 0.460938 1.000000 0.004595
0.039062 0.468750 1.000000 0.003679
0.039062 0.476562 1.000000 0.002761
0.039062 0.484375 1.000000 0.001842
0.039062 0.492188 1.000000 0.000921
0.039062 0.500000 1.000000 0.000000
0.046875 0.000000 1.000000 0.044678
0.046875 0.007812 1.000000 0.044664
0.046875 0.015625 1.000000 0.044624
0.046875 0.023438 1.000000 0.044557
0.046875 0.031250 1.000000 0.044463
0.046875 0.039062 1.000000 0.044342
0.046875 0.046875 1.000000 0.044194
0.046875 0.054688 1.000000 0.044020
0.046875 0.062500 1.000000 0.043819
0.046875 0.070312 1.000000 0.043592
0.046875 0.078125 1.000000 0.043339
0.046875 0.085938 1.000000 0.043059
0.046875 0.093750 1.000000 0.042754
0.046875 0.101562 1.000000 0.042423
0.046875 0.109375 1.000000 0.042066
0.046875 0.117188 1.000000 0.041684
0.046875 0.125000 1.000000 0.041277
0.046875 0.132812 1.000000 0.040845
0.046875 0.140625 1.000000 0.040388
